"GEO_ID","NAME","P001001","P001002","P001003","P001004","P001005","P001006","P001007","P001008","P001009","P001010","P001011","P001012","P001013","P001014","P001015","P001016","P001017","P001018","P001019","P001020","P001021","P001022","P001023","P001024","P001025","P001026","P001027","P001028","P001029","P001030","P001031","P001032","P001033","P001034","P001035","P001036","P001037","P001038","P001039","P001040","P001041","P001042","P001043","P001044","P001045","P001046","P001047","P001048","P001049","P001050","P001051","P001052","P001053","P001054","P001055","P001056","P001057","P001058","P001059","P001060","P001061","P001062","P001063","P001064","P001065","P001066","P001067","P001068","P001069","P001070","P001071"
"1400000US36031960498","Census Tract 9604.98, Essex County, New York","2570","2547","2465","19","3","57","0","3","23","22","7","7","6","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031960598","Census Tract 9605.98, Essex County, New York","6387","6270","5054","868","53","56","5","234","117","113","24","15","12","5","34","4","2","0","12","0","0","3","1","1","0","4","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031960700","Census Tract 9607, Essex County, New York","2053","2039","1994","32","4","4","0","5","14","13","1","9","1","0","0","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031960800","Census Tract 9608, Essex County, New York","2025","1994","1974","9","5","5","0","1","31","29","6","10","5","1","5","0","0","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0"
"1400000US36031960900","Census Tract 9609, Essex County, New York","3580","3536","3484","14","4","22","3","9","44","43","5","26","3","0","8","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031961000","Census Tract 9610, Essex County, New York","4798","4752","4625","80","8","15","0","24","46","43","9","25","2","1","4","1","0","0","1","0","0","0","0","0","0","3","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031961100","Census Tract 9611, Essex County, New York","2024","2010","1978","3","0","18","0","11","14","14","4","4","1","1","0","2","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031961200","Census Tract 9612, Essex County, New York","5042","4989","4897","18","16","47","0","11","53","46","2","35","5","0","0","0","0","0","4","0","0","0","0","0","0","7","5","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031961300","Census Tract 9613, Essex County, New York","1654","1628","1595","5","9","7","0","12","26","19","4","13","2","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36031961400","Census Tract 9614, Essex County, New York","1485","1462","1444","1","3","12","0","2","23","22","0","16","3","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033940000","Census Tract 9400, Franklin County, New York","3228","3144","92","2","3050","0","0","0","84","77","3","70","0","0","0","1","0","0","0","3","0","0","0","0","0","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950100","Census Tract 9501, Franklin County, New York","5186","5143","4939","135","36","8","7","18","43","42","12","17","6","3","1","1","0","0","0","0","1","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950200","Census Tract 9502, Franklin County, New York","4852","4725","4238","27","432","18","0","10","127","126","7","99","13","0","1","4","0","0","0","0","0","0","2","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950300","Census Tract 9503, Franklin County, New York","5735","5673","5586","9","49","21","0","8","62","61","9","35","7","0","5","0","0","0","0","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950400","Census Tract 9504, Franklin County, New York","5043","5002","4883","21","46","36","0","16","41","41","9","17","10","0","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950501","Census Tract 9505.01, Franklin County, New York","3373","3328","3226","31","29","30","0","12","45","44","9","15","9","0","7","1","0","0","1","0","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950502","Census Tract 9505.02, Franklin County, New York","6129","6113","3109","2643","47","21","0","293","16","16","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950600","Census Tract 9506, Franklin County, New York","1608","1596","1573","5","10","6","0","2","12","12","1","7","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950700","Census Tract 9507, Franklin County, New York","2190","2165","2142","5","14","4","0","0","25","25","7","12","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950800","Census Tract 9508, Franklin County, New York","2575","2545","2482","27","15","12","2","7","30","30","6","16","4","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033950900","Census Tract 9509, Franklin County, New York","3536","3483","3412","35","22","11","0","3","53","53","17","21","12","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033951000","Census Tract 9510, Franklin County, New York","2173","2125","2032","37","15","35","0","6","48","44","11","20","9","0","2","1","0","0","1","0","0","0","0","0","0","4","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033951100","Census Tract 9511, Franklin County, New York","3984","3959","3794","130","22","10","1","2","25","24","11","10","1","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36033951200","Census Tract 9512, Franklin County, New York","1987","1974","1929","20","10","7","0","8","13","13","3","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970100","Census Tract 9701, Fulton County, New York","2670","2644","2595","8","8","11","5","17","26","25","4","12","5","0","4","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970200","Census Tract 9702, Fulton County, New York","2714","2693","2661","20","5","7","0","0","21","21","7","7","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970300","Census Tract 9703, Fulton County, New York","3781","3751","3693","11","9","25","1","12","30","28","7","6","8","0","7","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970400","Census Tract 9704, Fulton County, New York","1738","1721","1706","0","2","3","0","10","17","17","3","12","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970500","Census Tract 9705, Fulton County, New York","4216","4185","4141","25","8","8","0","3","31","31","8","15","6","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970600","Census Tract 9706, Fulton County, New York","7117","7043","6576","367","9","38","0","53","74","65","14","32","8","5","6","0","0","0","0","0","0","0","0","0","0","8","0","2","0","0","4","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"1400000US36035970700","Census Tract 9707, Fulton County, New York","3639","3551","3424","82","8","3","0","34","88","85","46","23","3","0","7","3","0","1","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970800","Census Tract 9708, Fulton County, New York","3043","2957","2830","84","14","8","1","20","86","83","49","17","4","2","3","0","2","0","4","0","0","0","0","1","1","3","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035970900","Census Tract 9709, Fulton County, New York","3657","3584","3348","153","12","24","0","47","73","67","47","8","5","3","1","2","0","1","0","0","0","0","0","0","0","6","0","0","0","0","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035971000","Census Tract 9710, Fulton County, New York","2570","2542","2437","62","4","17","0","22","28","23","15","5","0","1","2","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035971100","Census Tract 9711, Fulton County, New York","2756","2705","2596","64","6","25","1","13","51","48","28","11","4","0","3","0","0","0","0","0","0","0","2","0","0","3","1","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035971200","Census Tract 9712, Fulton County, New York","4022","3970","3853","53","4","37","0","23","52","48","25","9","8","2","3","0","1","0","0","0","0","0","0","0","0","4","0","0","0","0","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035971300","Census Tract 9713, Fulton County, New York","4702","4615","4472","34","5","74","2","28","87","80","37","11","21","0","7","1","0","2","1","0","0","0","0","0","0","3","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0"
"1400000US36035971400","Census Tract 9714, Fulton County, New York","3646","3593","3502","61","5","14","1","10","53","47","7","17","9","1","4","0","6","0","3","0","0","0","0","0","0","6","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36035971500","Census Tract 9715, Fulton County, New York","5260","5200","5114","36","17","27","2","4","60","59","19","29","3","0","8","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36037940100","Census Tract 9401, Genesee County, New York","483","475","16","2","456","1","0","0","8","8","1","4","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36037950100","Census Tract 9501, Genesee County, New York","5489","5409","5269","27","13","26","0","74","80","76","26","18","11","2","14","0","1","0","0","2","0","0","2","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36037950200","Census Tract 9502, Genesee County, New York","5620","5527","5239","90","26","18","0","154","93","91","34","14","8","2","20","4","0","1","5","0","0","1","2","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36037950300","Census Tract 9503, Genesee County, New York","6161","6096","5973","43","47","7","0","26","65","61","32","21","1","0","0","4","0","0","2","0","0","1","0","0","0","4","1","0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1400000US36037950400","Census Tract 9504, Genesee County, New York","6809","6742","6059","412","34","107","0","130","67","65","33","16","8","0","5","1","0","0","2","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
